,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,JOB
508,0,N,N,67500.0,-11113,-410,Sales staff
509,0,N,N,135000.0,-16150,-5148,Medicine staff
510,0,Y,Y,279000.0,-16187,-3731,Managers
511,0,N,N,157500.0,-16017,-1398,Laborers
512,0,Y,Y,135000.0,-16271,-3111,Core staff
513,0,N,Y,144000.0,-19935,-9564,Core staff
514,0,N,N,270000.0,-11734,-2164,High skill tech staff
515,0,N,N,72000.0,-9667,-1338,Core staff
516,0,N,N,90000.0,-16343,-584,Laborers
517,0,Y,Y,180000.0,-11988,-2495,Laborers
518,0,Y,N,180000.0,-11380,-1007,Accountants
519,0,Y,Y,247500.0,-11320,-1591,Drivers
520,0,N,Y,180000.0,-20064,-3627,Managers
521,0,Y,N,315000.0,-13064,-2286,Medicine staff
522,0,N,Y,193500.0,-19063,-2213,Laborers
523,0,Y,N,315000.0,-13902,-1703,High skill tech staff
524,0,N,N,135000.0,-16008,-157,Cooking staff
525,0,Y,Y,360000.0,-14967,-2403,Managers
526,0,N,N,180000.0,-19575,-2901,Sales staff
527,0,N,Y,171000.0,-19881,-8405,Accountants
528,0,N,Y,180000.0,-16395,-888,High skill tech staff
529,1,N,Y,202500.0,-14523,-3420,Core staff
530,0,N,Y,112500.0,-19061,-9794,Cooking staff
531,0,Y,Y,135000.0,-14210,-1128,Private service staff
532,0,N,Y,45000.0,-13624,-2836,Laborers
533,0,Y,Y,270000.0,-15027,-2257,Sales staff
534,0,N,Y,193500.0,-11124,-1159,Core staff
535,0,N,N,171000.0,-20687,-4098,Drivers
536,0,N,N,180000.0,-10868,-1266,Accountants
537,0,N,N,112500.0,-10036,-2560,Core staff
538,0,N,N,157500.0,-9991,-766,Laborers
539,0,N,N,135000.0,-15360,-413,Core staff
540,0,N,Y,157500.0,-13039,-3375,Laborers
541,0,N,Y,90000.0,-17767,-3804,Cooking staff
542,0,Y,N,450000.0,-19410,-5545,Managers
543,0,N,Y,112500.0,-17247,-2208,Managers
544,0,Y,Y,360000.0,-22111,-3854,Managers
545,0,Y,Y,238500.0,-12187,-2602,Laborers
546,0,N,N,360000.0,-11112,-469,Managers
547,0,N,N,67500.0,-16182,-2827,Cooking staff
548,0,N,Y,90000.0,-18744,-3141,Laborers
549,0,Y,Y,173250.0,-16273,-2362,Drivers
550,0,N,Y,62653.5,-19658,-320,Sales staff
551,0,N,Y,202500.0,-18858,-1974,Laborers
552,0,N,Y,135000.0,-12903,-4439,Security staff
553,0,Y,N,135000.0,-12241,-1581,Managers
554,0,N,Y,112500.0,-21215,-808,Medicine staff
555,0,N,Y,337500.0,-15835,-392,Managers
556,0,Y,Y,112500.0,-13754,-4169,Medicine staff
557,0,Y,Y,238500.0,-12187,-2602,Laborers
558,0,Y,Y,315000.0,-15506,-6099,Laborers
559,0,N,Y,180000.0,-17386,-888,Laborers
560,0,Y,Y,202500.0,-20182,-7514,Accountants
561,0,Y,Y,202500.0,-10564,-897,Core staff
562,0,Y,N,135000.0,-11008,-1285,Sales staff
563,0,N,Y,112500.0,-21271,-14473,High skill tech staff
564,0,N,Y,67500.0,-17623,-9260,Medicine staff
565,0,N,Y,121500.0,-18513,-8163,High skill tech staff
566,0,N,Y,135000.0,-20931,-191,Security staff
567,0,N,Y,180000.0,-10969,-3485,High skill tech staff
568,0,N,N,270000.0,-10273,-3490,Private service staff
569,0,Y,Y,157500.0,-10647,-1610,Laborers
570,0,N,N,270000.0,-11451,-2206,Accountants
571,0,N,N,405000.0,-12675,-1328,Drivers
572,0,N,N,180000.0,-14291,-4707,Laborers
573,0,Y,N,270000.0,-15207,-3201,Core staff
574,0,Y,N,180000.0,-14732,-4491,Core staff
575,0,Y,Y,247500.0,-10012,-826,High skill tech staff
576,0,Y,Y,225000.0,-17205,-2055,Security staff
577,0,Y,Y,180000.0,-9393,-2757,Laborers
578,0,N,Y,171000.0,-15629,-356,Sales staff
579,0,Y,N,135000.0,-17452,-3913,Drivers
580,0,Y,Y,198000.0,-15427,-3307,Drivers
581,0,N,Y,135000.0,-15565,-8757,Laborers
582,0,N,Y,180000.0,-18767,-1842,Cleaning staff
583,0,N,Y,360000.0,-11524,-2554,Sales staff
584,0,N,N,135000.0,-16150,-5148,Medicine staff
585,0,Y,Y,180000.0,-13174,-2477,Managers
586,0,Y,Y,180000.0,-12604,-2620,Managers
587,0,N,N,99000.0,-22187,-5416,Laborers
588,0,N,Y,157500.0,-23406,-2617,Security staff
589,0,N,Y,216000.0,-18571,-2970,Medicine staff
590,0,Y,Y,225000.0,-14939,-5384,Laborers
591,0,N,Y,225000.0,-13788,-640,Laborers
592,0,Y,N,315000.0,-20483,-792,Drivers
593,0,N,Y,135000.0,-18886,-2523,Sales staff
594,0,N,Y,157500.0,-12098,-4265,Core staff
595,0,N,N,112500.0,-12076,-5362,Laborers
596,0,N,Y,157500.0,-15499,-1287,Core staff
597,0,N,N,112500.0,-15759,-374,Sales staff
598,0,N,Y,81000.0,-23383,-3352,Cleaning staff
599,0,Y,Y,247500.0,-17887,-567,Drivers
600,0,Y,Y,207000.0,-13585,-4902,Laborers
601,0,Y,N,90000.0,-22766,-227,Security staff
602,0,N,Y,202500.0,-14305,-3846,Sales staff
603,0,Y,Y,445500.0,-12477,-456,Managers
604,0,Y,Y,247500.0,-21757,-2705,Drivers
605,0,Y,Y,67500.0,-19011,-3273,Drivers
606,0,N,N,202500.0,-12047,-3443,Managers
607,0,N,Y,270000.0,-13752,-167,Managers
608,0,N,N,157500.0,-12148,-1823,Laborers
609,0,Y,N,90000.0,-18472,-1661,Drivers
610,0,N,Y,171000.0,-16938,-673,Laborers
611,0,Y,Y,135000.0,-13784,-1773,High skill tech staff
612,0,Y,Y,315000.0,-13630,-4387,Core staff
613,0,Y,Y,225000.0,-17915,-3366,Drivers
614,0,Y,N,135000.0,-13241,-436,Laborers
615,0,N,N,117000.0,-14689,-3661,Low-skill Laborers
616,0,N,N,216000.0,-20062,-561,Cleaning staff
617,0,N,Y,135000.0,-16891,-3332,Drivers
618,0,Y,Y,337500.0,-14733,-1379,Sales staff
619,0,N,N,112500.0,-9320,-2257,High skill tech staff
620,0,N,Y,292500.0,-12368,-672,Core staff
621,0,Y,N,135000.0,-12523,-2482,Managers
622,0,N,N,180000.0,-14401,-979,Security staff
623,0,N,Y,157500.0,-12955,-917,Laborers
624,0,N,N,180000.0,-10656,-926,Laborers
625,0,N,N,180000.0,-14507,-1283,Laborers
626,0,N,Y,90000.0,-18975,-751,Core staff
627,0,Y,N,360000.0,-9909,-747,Managers
628,0,N,Y,180000.0,-14891,-1254,Laborers
629,0,N,N,225000.0,-13747,-6273,Core staff
630,0,N,Y,225000.0,-13071,-1344,Sales staff
631,0,N,N,180000.0,-14786,-972,Sales staff
632,0,N,Y,234000.0,-14824,-5831,Cooking staff
633,0,N,N,180000.0,-9579,-1953,Laborers
634,0,Y,N,225000.0,-15092,-995,Drivers
635,0,N,N,90000.0,-15382,-288,Laborers
636,0,Y,N,270000.0,-11955,-893,Laborers
637,0,N,N,202500.0,-13040,-1223,Core staff
638,0,Y,Y,450000.0,-15098,-1562,Managers
639,0,N,Y,180000.0,-18945,-1677,Managers
640,0,Y,Y,180000.0,-15988,-1994,High skill tech staff
641,0,N,N,171000.0,-14622,-1160,Core staff
642,0,N,Y,225000.0,-14805,-1812,Sales staff
643,0,Y,Y,135000.0,-19008,-3607,Managers
644,0,N,Y,171000.0,-15629,-356,Sales staff
645,0,N,Y,202500.0,-17279,-4363,Accountants
646,0,N,Y,202500.0,-10756,-2355,Core staff
647,0,Y,N,315000.0,-13592,-3504,Accountants
648,0,Y,Y,247500.0,-15366,-1266,Drivers
649,0,Y,Y,135000.0,-16646,-6350,Drivers
650,0,N,Y,180000.0,-17816,-1285,Medicine staff
651,0,N,Y,202500.0,-13539,-1653,Core staff
652,0,N,Y,292500.0,-12665,-2593,Core staff
653,0,N,N,202500.0,-11309,-2713,Sales staff
654,0,Y,Y,135000.0,-14926,-789,Cooking staff
655,0,N,Y,360000.0,-11524,-2554,Sales staff
656,0,Y,Y,315000.0,-14004,-292,Managers
657,0,N,N,202500.0,-11813,-3266,Sales staff
658,0,N,Y,265500.0,-12022,-4081,Managers
659,0,N,N,315000.0,-18507,-5857,Core staff
660,0,Y,N,225000.0,-17473,-2631,Managers
661,0,Y,N,112500.0,-17372,-978,Sales staff
662,0,Y,Y,450000.0,-16053,-1905,Core staff
663,0,N,Y,225000.0,-10784,-3082,Laborers
664,0,N,Y,112500.0,-17928,-3243,Laborers
665,0,Y,Y,225000.0,-20145,-1043,Laborers
666,0,N,N,225000.0,-9412,-959,IT staff
667,0,N,N,94500.0,-16758,-1619,Waiters/barmen staff
668,0,N,N,225000.0,-13747,-6273,Core staff
669,0,Y,Y,315000.0,-10655,-1444,Managers
670,0,Y,Y,247500.0,-21757,-2705,Drivers
671,0,Y,Y,180000.0,-15554,-2416,Drivers
672,0,Y,N,270000.0,-11208,-461,Core staff
673,0,N,Y,180000.0,-17733,-5622,Laborers
674,0,N,N,225000.0,-17755,-4338,Drivers
675,0,N,Y,180000.0,-11306,-1863,Managers
676,0,N,Y,135000.0,-17877,-1860,Laborers
677,0,N,Y,180000.0,-10969,-3485,High skill tech staff
678,0,Y,Y,202500.0,-15207,-2102,Drivers
679,0,Y,N,135000.0,-11494,-559,Low-skill Laborers
680,0,N,N,112500.0,-12461,-714,Medicine staff
681,0,Y,Y,270000.0,-14084,-3246,Laborers
682,0,Y,N,157500.0,-9509,-2662,Drivers
683,0,N,Y,112500.0,-15171,-1508,Drivers
684,0,N,Y,76500.0,-14375,-1281,Sales staff
685,0,N,Y,135000.0,-15565,-8757,Laborers
686,0,Y,Y,225000.0,-13456,-992,Drivers
687,0,Y,Y,202500.0,-13666,-2089,Core staff
688,0,Y,Y,157500.0,-15355,-4403,Sales staff
689,0,N,N,180000.0,-14070,-1565,Laborers
690,0,N,Y,225000.0,-11183,-320,Drivers
691,0,N,Y,157500.0,-18650,-1892,Laborers
692,0,N,Y,121500.0,-11118,-3873,Sales staff
693,0,Y,N,153000.0,-10937,-1144,Laborers
694,0,N,Y,90000.0,-10557,-109,Laborers
695,0,Y,Y,90000.0,-14116,-2269,Medicine staff
696,0,Y,Y,112500.0,-12630,-5145,Accountants
697,0,N,N,45000.0,-17808,-2849,Sales staff
698,0,Y,N,315000.0,-13937,-4853,Managers
699,0,Y,N,184500.0,-18013,-1215,Laborers
700,0,N,Y,180000.0,-18439,-2758,Laborers
701,0,N,Y,103500.0,-15785,-1308,Medicine staff
702,0,N,N,225000.0,-12269,-196,Medicine staff
703,0,Y,Y,108000.0,-14276,-1905,Laborers
704,0,N,N,180000.0,-10456,-1953,Medicine staff
705,0,N,Y,157500.0,-17211,-3232,Laborers
706,0,N,N,202500.0,-17274,-1348,Laborers
707,0,Y,Y,180000.0,-11533,-746,Drivers
708,0,N,N,112500.0,-11717,-3634,Laborers
709,0,Y,Y,166500.0,-12337,-4239,Managers
710,0,N,N,121500.0,-12338,-3283,Drivers
711,0,Y,Y,315000.0,-17543,-2851,Drivers
712,0,Y,Y,256500.0,-13821,-1071,Core staff
713,0,N,N,135000.0,-18197,-4418,Accountants
714,0,Y,Y,157500.0,-11050,-443,Drivers
715,0,Y,N,225000.0,-16314,-1040,High skill tech staff
716,0,Y,Y,202500.0,-11838,-798,Managers
717,0,N,Y,112500.0,-21215,-808,Medicine staff
718,0,N,Y,360000.0,-15552,-5587,Laborers
719,0,N,Y,270000.0,-12443,-1169,Drivers
720,0,N,Y,112500.0,-15903,-762,Sales staff
721,0,N,N,157500.0,-11678,-2758,Sales staff
722,0,N,N,135000.0,-9864,-2089,Medicine staff
723,0,Y,Y,315000.0,-16856,-1373,Core staff
724,0,Y,N,261000.0,-11117,-2676,Core staff
725,0,Y,Y,112500.0,-12690,-231,Sales staff
726,0,N,N,180000.0,-19291,-4967,Laborers
727,0,N,Y,157500.0,-11935,-1200,Drivers
728,0,N,Y,171000.0,-21717,-2042,Drivers
729,0,Y,Y,180000.0,-14133,-3810,Sales staff
730,0,Y,Y,675000.0,-11912,-2200,High skill tech staff
731,0,Y,Y,202500.0,-17242,-857,Security staff
732,0,N,N,315000.0,-10860,-1001,Security staff
733,0,Y,Y,270000.0,-14186,-1736,Sales staff
734,0,Y,Y,225000.0,-10796,-2531,Laborers
735,0,N,Y,135000.0,-17152,-1359,Drivers
736,0,Y,Y,225000.0,-11245,-3273,Laborers
737,0,N,N,180000.0,-10294,-1992,Laborers
738,0,N,Y,270000.0,-13270,-235,Core staff
739,0,N,Y,90000.0,-20074,-221,Medicine staff
740,0,Y,Y,157500.0,-17432,-7687,High skill tech staff
741,0,N,Y,135000.0,-15114,-6250,Sales staff
742,0,N,Y,360000.0,-16027,-5639,Managers
743,0,N,Y,135000.0,-17579,-1904,Laborers
744,0,N,Y,157500.0,-21199,-5069,Managers
745,0,N,Y,135000.0,-11659,-397,Accountants
746,0,N,Y,225000.0,-17401,-9559,Realty agents
747,0,Y,N,180000.0,-14240,-3541,Core staff
748,0,N,N,270000.0,-17778,-1719,High skill tech staff
749,0,N,N,225000.0,-16768,-3088,Laborers
750,0,Y,Y,225000.0,-14731,-4617,Medicine staff
751,0,N,Y,180000.0,-10340,-2448,High skill tech staff
752,0,N,N,135000.0,-11101,-96,Security staff
753,0,N,Y,180000.0,-13467,-3850,Medicine staff
754,0,N,Y,135000.0,-19730,-4934,Sales staff
755,0,N,Y,225000.0,-22897,-1812,Managers
756,0,N,N,225000.0,-20142,-3760,Sales staff
757,0,Y,Y,270000.0,-19164,-3825,Laborers
758,0,Y,N,135000.0,-17452,-3913,Drivers
759,0,N,Y,99000.0,-10425,-757,Laborers
760,0,Y,Y,391500.0,-17423,-472,Managers
761,0,N,Y,202500.0,-17803,-10079,Core staff
762,0,N,Y,135000.0,-9734,-2049,Core staff
763,0,N,Y,180000.0,-17289,-5550,Managers
764,1,Y,Y,90000.0,-18950,-1002,Cooking staff
765,0,Y,N,382500.0,-11526,-2622,Managers
766,0,Y,Y,270000.0,-12155,-979,Sales staff
767,0,N,N,189000.0,-18452,-137,Laborers
768,0,Y,Y,112500.0,-16023,-965,Drivers
769,0,N,Y,90000.0,-8316,-149,Laborers
770,0,Y,N,180000.0,-9710,-1376,Drivers
771,0,N,Y,121500.0,-14866,-5992,Medicine staff
772,0,N,Y,495000.0,-14443,-1686,Core staff
773,0,Y,N,225000.0,-12801,-4357,Laborers
774,0,N,Y,180000.0,-11920,-2967,Realty agents
775,0,Y,N,135000.0,-16624,-4054,Laborers
776,0,Y,Y,157500.0,-11938,-2162,Accountants
777,0,N,Y,382500.0,-18554,-5386,Private service staff
778,0,Y,Y,162000.0,-18071,-2822,Laborers
779,0,Y,Y,180000.0,-15988,-1994,High skill tech staff
780,0,N,Y,225000.0,-10784,-3082,Laborers
781,0,Y,N,270000.0,-16197,-3000,Drivers
782,0,Y,Y,270000.0,-14186,-1736,Sales staff
783,0,Y,Y,180000.0,-16949,-2687,Sales staff
784,0,N,N,225000.0,-11974,-1388,Sales staff
785,0,Y,Y,157500.0,-17052,-3055,Sales staff
786,0,Y,N,270000.0,-11425,-4625,Laborers
787,0,Y,Y,306000.0,-13541,-3965,Core staff
788,0,Y,N,270000.0,-18147,-1101,Managers
789,0,Y,Y,202500.0,-15812,-4231,Accountants
790,0,N,N,450000.0,-18826,-686,Laborers
791,0,Y,Y,180000.0,-13194,-809,Drivers
792,0,N,Y,225000.0,-12486,-1816,Laborers
793,0,Y,Y,202500.0,-10886,-1315,Laborers
794,0,N,Y,157500.0,-19451,-278,Laborers
795,0,Y,Y,270000.0,-15027,-1274,Managers
796,0,Y,Y,360000.0,-19958,-7465,Laborers
797,0,N,Y,112500.0,-11964,-4280,Laborers
798,0,N,Y,202500.0,-14952,-104,Security staff
799,0,N,Y,135000.0,-12589,-4096,Laborers
800,0,Y,Y,135000.0,-14677,-3938,Laborers
801,0,N,Y,495000.0,-10684,-1032,Accountants
802,0,N,N,90000.0,-14546,-349,Drivers
803,0,N,Y,225000.0,-17438,-142,Sales staff
804,0,N,Y,225000.0,-15039,-3334,Private service staff
805,0,N,Y,225000.0,-16778,-332,Core staff
806,0,N,N,121500.0,-10312,-703,Laborers
807,0,Y,Y,360000.0,-9643,-1539,High skill tech staff
808,0,N,Y,189000.0,-18497,-2216,Sales staff
809,0,Y,Y,405000.0,-19736,-195,Accountants
810,0,N,N,225000.0,-13747,-6273,Core staff
811,0,N,Y,180000.0,-16091,-7371,Core staff
812,0,Y,Y,270000.0,-19164,-3825,Laborers
813,0,N,Y,112500.0,-17243,-2378,Laborers
814,0,Y,N,292500.0,-16310,-1401,Drivers
815,0,N,Y,256500.0,-17594,-1315,Managers
816,0,N,N,180000.0,-14781,-2443,Laborers
817,0,N,Y,135000.0,-13604,-1497,Cooking staff
818,0,N,N,270000.0,-11734,-2164,High skill tech staff
819,0,N,Y,121500.0,-18513,-8163,High skill tech staff
820,0,N,N,112500.0,-20285,-1734,High skill tech staff
821,0,N,Y,112500.0,-13656,-2207,Sales staff
822,0,N,Y,90000.0,-16459,-704,Low-skill Laborers
823,0,Y,Y,157500.0,-10647,-1610,Laborers
824,0,Y,N,103500.0,-15493,-872,Laborers
825,0,N,Y,225000.0,-8425,-94,Sales staff
826,0,Y,Y,225000.0,-16783,-3451,Managers
827,0,N,N,67500.0,-8660,-919,Sales staff
828,0,N,Y,180000.0,-14279,-2939,Sales staff
829,0,N,N,427500.0,-20990,-6180,Sales staff
830,0,N,Y,112500.0,-10535,-3819,Laborers
831,0,Y,N,315000.0,-18214,-5210,Laborers
832,0,N,Y,193500.0,-15447,-1721,Sales staff
833,0,N,Y,81000.0,-17163,-3258,Sales staff
834,0,Y,Y,180000.0,-11222,-1386,Drivers
835,0,N,Y,121500.0,-12460,-4507,Laborers
836,0,Y,Y,256500.0,-13821,-1071,Core staff
837,0,N,N,202500.0,-13939,-134,Laborers
838,0,Y,Y,315000.0,-16856,-1373,Core staff
839,0,Y,Y,135000.0,-14521,-4351,Laborers
840,0,Y,Y,450000.0,-15098,-1562,Managers
841,0,N,Y,135000.0,-11567,-655,Sales staff
842,0,Y,Y,157500.0,-16783,-473,Core staff
843,0,Y,Y,306000.0,-13541,-3965,Core staff
844,0,Y,N,270000.0,-18147,-1101,Managers
845,0,Y,N,270000.0,-16197,-3000,Drivers
846,0,Y,Y,144000.0,-14291,-532,Accountants
847,0,N,Y,90000.0,-21532,-4630,Laborers
848,0,Y,N,315000.0,-13230,-3643,High skill tech staff
849,0,N,N,450000.0,-14718,-5578,Managers
850,0,N,Y,135000.0,-20890,-3303,Laborers
851,0,Y,N,180000.0,-12463,-2170,Laborers
852,0,Y,Y,225000.0,-11245,-3273,Laborers
853,0,Y,Y,180000.0,-15988,-1994,High skill tech staff
854,0,Y,Y,157500.0,-22014,-10236,Core staff
855,0,Y,N,326250.0,-11770,-108,Managers
856,0,N,N,121500.0,-13413,-1323,Drivers
857,0,Y,Y,135000.0,-11746,-401,Managers
858,0,N,Y,90000.0,-18512,-1213,Core staff
859,0,N,Y,144000.0,-13435,-122,Secretaries
860,0,N,N,292500.0,-14232,-1404,Sales staff
861,0,N,Y,337500.0,-12797,-2318,Core staff
862,0,N,N,171000.0,-14622,-1160,Core staff
863,0,Y,N,112500.0,-19270,-2531,Drivers
864,0,N,N,67500.0,-15161,-2087,Sales staff
865,0,Y,N,540000.0,-17249,-1688,Laborers
866,0,Y,Y,252000.0,-21663,-8015,Core staff
867,0,N,N,270000.0,-22829,-2558,High skill tech staff
868,0,N,Y,180000.0,-19819,-1463,Laborers
869,0,Y,Y,180000.0,-17975,-3476,Drivers
870,0,Y,N,157500.0,-14420,-2593,Private service staff
871,0,Y,Y,202500.0,-12496,-127,Laborers
872,0,N,Y,157500.0,-17004,-1117,Private service staff
873,0,Y,Y,126000.0,-14811,-2628,Laborers
874,0,N,Y,112500.0,-19054,-1296,Cleaning staff
875,0,Y,Y,382500.0,-14806,-710,Managers
876,0,N,Y,135000.0,-10045,-567,Laborers
877,0,Y,Y,126000.0,-18458,-2104,Core staff
878,0,N,N,94500.0,-16758,-1619,Waiters/barmen staff
879,0,Y,Y,180000.0,-16794,-3092,High skill tech staff
880,0,N,N,117000.0,-15424,-6801,Managers
881,0,N,Y,135000.0,-13826,-7128,Laborers
882,0,N,Y,202500.0,-21664,-7077,Core staff
883,0,Y,N,135000.0,-11102,-433,Sales staff
884,0,Y,Y,135000.0,-17235,-2700,Core staff
885,0,N,Y,135000.0,-16024,-171,Laborers
886,0,Y,Y,279000.0,-16187,-3731,Managers
887,0,Y,N,225000.0,-12155,-667,Laborers
888,0,Y,Y,292500.0,-8782,-1018,Laborers
889,0,Y,Y,256500.0,-11154,-4409,Core staff
890,0,N,Y,135000.0,-14185,-958,Laborers
891,0,Y,Y,90000.0,-14263,-2553,Laborers
892,0,N,Y,135000.0,-17367,-4546,High skill tech staff
893,0,N,Y,90000.0,-18744,-3141,Laborers
894,0,N,Y,166500.0,-12538,-2593,Core staff
895,0,Y,N,315000.0,-11080,-657,Managers
896,0,Y,N,135000.0,-12415,-3695,Managers
897,0,Y,Y,135000.0,-13114,-1812,Medicine staff
898,0,N,Y,180000.0,-17445,-2493,HR staff
899,0,Y,Y,157500.0,-18750,-536,Security staff
900,0,N,Y,112500.0,-11234,-2531,Sales staff
901,0,Y,Y,238500.0,-12187,-2602,Laborers
902,0,N,Y,270000.0,-12927,-2078,Managers
903,0,Y,N,270000.0,-11706,-1164,Drivers
904,0,N,N,126000.0,-18166,-3666,Medicine staff
905,0,N,Y,135000.0,-10660,-1935,Core staff
906,0,Y,Y,135000.0,-18103,-3840,Laborers
907,0,Y,Y,112500.0,-12571,-451,Drivers
908,0,N,Y,225000.0,-21450,-13245,Core staff
909,0,N,Y,126000.0,-12411,-1773,Managers
910,0,Y,Y,247500.0,-11992,-3579,Managers
911,0,Y,N,382500.0,-11153,-1281,Accountants
912,0,Y,N,225000.0,-12522,-613,Laborers
913,0,N,Y,67500.0,-15675,-283,Medicine staff
914,0,N,Y,247500.0,-19348,-3322,Laborers
915,0,N,N,135000.0,-13108,-2043,Core staff
916,0,N,Y,112500.0,-10831,-1263,Laborers
917,0,N,Y,112500.0,-18435,-2175,Sales staff
918,0,N,Y,202500.0,-17279,-4363,Accountants
919,0,Y,Y,180000.0,-19307,-603,Laborers
920,0,N,N,225000.0,-9060,-189,Sales staff
921,0,Y,Y,180000.0,-17975,-3476,Drivers
922,0,Y,Y,270000.0,-16872,-769,Accountants
923,0,N,Y,180000.0,-11920,-2967,Realty agents
924,0,N,Y,225000.0,-10930,-777,Core staff
925,0,N,Y,103500.0,-18292,-638,Laborers
926,0,N,N,225000.0,-12285,-97,Laborers
927,0,Y,Y,225000.0,-16783,-3451,Managers
928,0,Y,Y,202500.0,-18752,-11906,Laborers
929,0,N,N,225000.0,-19488,-3119,Sales staff
930,0,Y,N,112500.0,-14060,-7364,Cooking staff
931,0,Y,Y,144000.0,-14291,-532,Accountants
932,0,N,Y,202500.0,-12196,-2218,Accountants
933,0,N,Y,135000.0,-11084,-2697,Managers
934,0,N,Y,112500.0,-12909,-558,High skill tech staff
935,0,N,N,180000.0,-9930,-2324,Laborers
936,0,N,Y,171000.0,-16938,-673,Laborers
937,0,N,Y,108000.0,-17621,-1891,Laborers
938,0,Y,N,135000.0,-15063,-1193,Laborers
939,0,Y,Y,90000.0,-19084,-128,Laborers
940,0,N,N,76500.0,-14234,-2896,Laborers
941,0,Y,N,139500.0,-18333,-8143,Drivers
942,0,Y,Y,220500.0,-19597,-993,Drivers
943,0,Y,Y,270000.0,-13669,-428,Managers
944,0,N,Y,112500.0,-13656,-2207,Sales staff
945,0,N,N,225000.0,-12904,-4297,Laborers
946,0,Y,N,135000.0,-13525,-4478,Core staff
947,0,N,Y,202500.0,-19082,-377,IT staff
948,0,N,Y,247500.0,-13788,-3822,Laborers
949,0,N,Y,337500.0,-16590,-438,Managers
950,0,Y,Y,270000.0,-19164,-3825,Laborers
951,0,Y,Y,202500.0,-16896,-354,Sales staff
952,0,N,Y,202500.0,-14143,-275,Drivers
953,0,Y,N,225000.0,-10937,-1539,High skill tech staff
954,0,N,N,270000.0,-11451,-2206,Accountants
955,0,N,N,216000.0,-20062,-561,Cleaning staff
956,0,N,N,112500.0,-10150,-1162,Core staff
957,0,N,Y,99000.0,-18563,-8284,Laborers
958,0,N,N,81000.0,-12812,-3389,Core staff
959,0,N,Y,225000.0,-13071,-1344,Sales staff
960,0,N,N,202500.0,-13593,-2546,Laborers
961,0,N,Y,247500.0,-15302,-596,Laborers
962,0,Y,Y,292500.0,-13387,-1991,Realty agents
963,0,N,N,85500.0,-15014,-6866,Core staff
964,0,Y,Y,247500.0,-15366,-1266,Drivers
965,0,N,Y,180000.0,-23035,-2134,Secretaries
966,0,Y,N,135000.0,-10445,-249,Laborers
967,0,N,Y,103500.0,-15785,-1308,Medicine staff
968,0,Y,Y,180000.0,-15554,-2416,Drivers
969,0,N,N,157500.0,-13739,-2896,Security staff
970,0,Y,N,270000.0,-11955,-893,Laborers
971,0,Y,N,270000.0,-20776,-2745,Managers
972,0,N,Y,360000.0,-16027,-5639,Managers
973,0,N,N,405000.0,-12675,-1328,Drivers
974,0,Y,Y,171000.0,-13344,-1230,Core staff
975,0,N,Y,202500.0,-11158,-640,High skill tech staff
976,0,Y,N,270000.0,-13258,-2300,Managers
977,0,Y,Y,225000.0,-16503,-2670,Managers
978,0,N,N,90000.0,-21887,-1526,Core staff
979,0,N,Y,247500.0,-19210,-3322,Managers
980,0,Y,N,126000.0,-20750,-443,Accountants
981,0,N,Y,144000.0,-18705,-5345,Medicine staff
982,0,Y,Y,157500.0,-22185,-347,Accountants
983,0,Y,N,72000.0,-15185,-227,Medicine staff
984,0,N,N,202500.0,-13446,-2720,Sales staff
985,0,Y,Y,112500.0,-11660,-807,Core staff
986,0,N,N,180000.0,-18181,-351,Laborers
987,0,Y,N,202500.0,-15904,-3787,Laborers
988,0,N,N,135000.0,-11004,-1570,Private service staff
989,0,Y,Y,247500.0,-10952,-3577,Laborers
990,0,Y,Y,189000.0,-18736,-339,Drivers
991,0,N,Y,387000.0,-20082,-4979,Sales staff
992,0,N,N,135000.0,-10368,-1259,High skill tech staff
993,0,N,N,180000.0,-19868,-3278,Core staff
994,0,N,Y,126000.0,-16849,-2896,Cooking staff
995,0,Y,N,306000.0,-16011,-1649,Managers
996,0,N,N,157500.0,-16856,-1262,Laborers
997,0,N,N,135000.0,-12133,-3017,Core staff
998,0,N,N,180000.0,-18234,-2965,Core staff
999,0,N,Y,337500.0,-12797,-2318,Core staff
1000,0,N,Y,180000.0,-10640,-1494,Laborers
1001,0,Y,N,180000.0,-9710,-1376,Drivers
1002,0,Y,Y,202500.0,-18406,-5961,Drivers
1003,0,N,Y,180000.0,-10138,-224,Laborers
1004,0,N,N,117000.0,-17087,-7310,Medicine staff
1005,0,Y,Y,270000.0,-12257,-1463,Laborers
1006,0,N,Y,90000.0,-15124,-431,Core staff
1007,0,N,N,76500.0,-10835,-1358,Sales staff
1008,0,N,Y,90000.0,-18386,-8808,Core staff
1009,0,N,Y,126000.0,-23844,-2147,Accountants
1010,0,Y,Y,112500.0,-12571,-451,Drivers
1011,0,N,N,315000.0,-16188,-309,Sales staff
1012,0,Y,Y,225000.0,-18868,-11954,Managers
1013,0,Y,N,135000.0,-12804,-4977,Accountants
1014,0,N,N,157500.0,-21677,-5400,Low-skill Laborers
1015,0,Y,N,90000.0,-9087,-1051,Laborers
1016,0,N,N,157500.0,-13549,-2877,Accountants
1017,0,Y,Y,270000.0,-20643,-6456,Core staff
